id,commentText,Labels,stopwords,upper,hastags,word_count,char_count,avg_word,numerics
Ugwhupmd1OOE82KvsnJ4AaABAg,very nice mam bhut hi achhe se btaya,5,0,0,0,8,36,3.625,0
UgzQx734IdOnc4eFt2N4AaABAg,please ek mujhe na ,6,1,0,0,5,19,3.75,0
Ugxmmh3UhuU-ko7Cd8p4AaABAg,potato boiled not,7,3,0,0,3,17,5,0
UgzXK-aNaQKu-BNcR1J4AaABAg,nisha mam maida tight guthna h ya soft,7,0,0,0,8,38,3.875,0
UgyPiXEzGc0jC7el1LR4AaABAg,can i cook fill samosa advance freeze frying or ruin texture filling dough how long cooking samosa keep well fridge,7,15,1,0,20,115,4.8,0
UgzlewgfWs4v4RHb8xd4AaABAg,your recipe always best ,2,1,0,0,5,24,5,0
Ugxg6JvrMK4UryuX5NR4AaABAg,somsha,6,0,0,0,1,6,6,0
UgwLRgC7GNA_2oOTz_h4AaABAg,nice,3,1,0,0,1,4,4,0
Ugz8tO-_VE4rrs0FXPx4AaABAg,maam please tell i subscribe thousand times you good ,4,6,1,0,10,53,4.888888889,0
UgzKfIdZHWjj8pyFgQd4AaABAg,resipe always good,2,2,0,0,3,18,5.333333333,0
UgxAF56axk4Bny77TNt4AaABAg,yummy good samosa,2,1,0,0,3,17,5,0
UgykYdUEyCsBw9jOzKV4AaABAg,micro,6,1,0,0,1,5,5,0
UgzxExvBhq-uYDpBjXp4AaABAg,nyc recipe haf mamkw good nyx,2,4,0,0,6,29,4,0
UgyfqKFqzEIz6_yeghp4AaABAg,please make panjabi dhaal,6,0,0,0,4,25,5.5,0
UgyoS4FTyE2Fr9FsHjd4AaABAg,i fried large batches samosas  want party tomorrow how store samosas overnight can i leave room temperature,7,7,2,0,18,107,5.294117647,0
UgzfUym_dC_cjojDwBx4AaABAg,baht badhia samosas,2,0,0,0,3,19,5.666666667,0
Ugwl3Cd4DxQdMC4Uykd4AaABAg,mem ham roti belte hh choti hoti jati hh pr badti ni hh,6,3,0,0,13,55,3.307692308,0
UgyKRyM5PmS7tZvjGcB4AaABAg,agr mtr ni hoto mem,6,0,0,0,5,19,3,0
UgxxW_Z3oKyIgy9yJz54AaABAg,nice mem,3,0,0,0,2,8,3.5,0
UgwSB4IJLsPQBFWzdgR4AaABAg,ata hh ya meda,6,0,0,0,4,14,2.75,0
UgzEin5L4750w0M0RMl4AaABAg,nice nishs jiu r suprb,4,0,0,0,5,22,3.6,0
Ugyy6hqIDbJIVOKk_P54AaABAg,tasty samosa,2,0,0,0,2,12,5.5,0
UgwDu3O8scZiyRsBwxl4AaABAg,its yummy thankyou mam,5,1,0,0,4,22,4.75,0
UgxB5DvlDm2zq_L1AfV4AaABAg,nice samose,2,1,0,0,2,11,5,0
Ugwighv5M3HdOYVUBV14AaABAg,i will try to make it,6,0,6,0,6,21,2.666666667,0
UgzHGtVFEfRcZSAbjgh4AaABAg,aapne ajwain nahi daali,6,0,0,0,4,23,5,0
UgzHFCNlh_uRart8sjl4AaABAg,i like channel,6,1,1,0,3,14,4,0
Ugy_rORe_oI57IGu8W54AaABAg,nice,3,0,0,0,1,4,4,0
Ugz5-HrtfipEDt2gchd4AaABAg,my samosa turns crispy n tasty thanks tips n tricks,1,4,0,0,10,51,4.2,0
UgzkdDv-XpxzUQ7PUeJ4AaABAg,you best mam,4,2,0,0,3,12,3.333333333,0
UgyCSHS0F_m22kFUTzJ4AaABAg,you sweet mam,4,2,0,0,3,13,3.666666667,0
UgyWdwAa6kyHBO4GOSN4AaABAg,ossam recipemam aapki recipes bhut achi hoti h,2,0,0,0,8,46,4.875,0
UgxtK6XMPLsw4u23Vad4AaABAg,i tried recipe thank,1,3,1,0,4,20,4.25,0
UgypywRZEcLWUgbeYPN4AaABAg,mam i saw videos i really like thanks recapy,5,6,2,0,9,44,4,0
Ugwo4qa8Zrt5-3XqSoN4AaABAg,apse sikhkar samose bnaye bahut hi tasty bne thanks dear mam,5,0,0,0,11,60,4.545454545,0
UgwO4IjvL7JwOPQm1ZJ4AaABAg,woooooww ,3,0,0,0,2,9,8,0
Ugy4EmuS4HGOPbpb1e54AaABAg,i love samosa muchand way u explain perfect,4,3,1,0,8,43,4.5,0
Ugyv1aPsVUIadOoyHTt4AaABAg,maine aapka video dekhkar samosa banana try kiya wonderful wo bht aachha bna maine tel ki jagah ghi hi liya ta samosa bht tasty ta bht yummy bhi,2,2,0,0,28,144,4.178571429,0
UgwuxL6IQfLAQEy5PwF4AaABAg,very nice receipe,2,0,0,0,3,17,5,0
UgwDEhnPF4sqXeh5L5t4AaABAg,wowsuperb recipe ,2,0,0,0,3,17,7.5,0
Ugyu1FW_7bgT7jZ2Y454AaABAg,thanks i try anti,6,2,1,0,4,17,3.5,0
Ugzm_qHdTUx8RyC3Y914AaABAg,anty dough jyada tight krne se use belte vkt gol ni bnte dough thoda soft kr skte h,7,0,0,0,18,83,3.666666667,0
UgwYx-qDAcCgiblr8914AaABAg,maam mene recipe try kithi bohat hi testy bane samose thank u maam ,1,2,0,0,14,67,4.153846154,0
UgwSd-kBTHzKGi5zKW14AaABAg,nice,3,0,0,0,1,4,4,0
UgyxuWiNelyv2O7THAV4AaABAg,thanks mom,1,0,0,0,2,10,4.5,0
Ugz2Zh0Kct12389DY354AaABAg,nice mam,3,1,0,0,2,8,3.5,0
UgwsxDtoJm6L7IJT6i94AaABAg,very nice recipe,2,0,0,0,3,16,4.666666667,0
UgwSNzAAO7QIF1vvG_Z4AaABAg,apne samose bahut achchhi trh se sikhae h mene try kia bahut badiya bnaya h thanq mch mam me apka hr video dekhti hu kuchh bhi khas bnana hota h sbse pehle apka hi video dekhti hu kyuki apki hr recipi bahut achchhi rehti h apka deeply btane ka trika bhi bahut achchha hota h,5,4,0,0,55,274,4,0
UgxJKRun0t89pAkye8h4AaABAg,nice video,3,0,0,0,2,10,4.5,0
UgyoGAnXHsjHOqe0BWx4AaABAg,samosa recipe,6,0,0,0,2,13,6,0
UgzYCYEqAB5DTpPiJIR4AaABAg,thanks recipeits amazing ,1,2,0,0,4,25,7.333333333,0
UgzunwPFMzdlrq77YqF4AaABAg,thanks,1,0,0,0,1,6,6,0
UgwtL1SVXU8mE71r4Jl4AaABAg,gud samosa aunty ji yummy,2,3,0,0,5,25,4.2,0
Ugyvk9fVPTU67sHjn6J4AaABAg,thanx lot dearbhot bhot shukriya ur reply,1,2,0,0,7,41,5,0
UgysBp35CLyC9G6udoF4AaABAg,very nice recipes maam,2,0,1,0,4,22,4.75,0
UgwhMrMFtpAMlE5nert4AaABAg,mere samosa crunchy nahi bantemaide ka layer hard ho jaata h talne k baaduske liye koi tips batae plz,7,0,0,0,19,101,4.368421053,0
Ugxr7-pcsgpT27YWUBV4AaABAg,nice recipe,2,0,0,0,2,11,5,0
UgzVehkhuyWIF8S6Jwd4AaABAg,wonderful nishaji fill samosas night fry next day evening tge guests will change crispiness,5,8,0,0,14,91,5.571428571,0
UgxSwL-pzb8DOH21OXJ4AaABAg,love mom,6,0,0,0,2,8,3.5,0
UgyfyjgWDCcxaPneyWB4AaABAg,love way describe everything  make weekend husband thank maam,1,10,0,0,10,61,5.777777778,0
Ugxdn0Der4r-45Ubc194AaABAg,very nice receipe,2,0,0,0,3,17,5,0
Ugwa16eY-5QIFGwsqGl4AaABAg,indian tejas fighter jets made like samosas ,6,3,0,0,8,44,5.285714286,0
UgzR4-rLQ4mR71-bwHd4AaABAg,mam esme bubble kyo aa jate h pls tell,7,1,0,0,9,38,3.333333333,0
UgymLmcOQR6OZiE79Fp4AaABAg,nice,3,0,0,0,1,4,4,0
UgzXJbkICXvxu1UP37l4AaABAg,anardana adding good taste recipe extra ordinary fully explained thanks,5,5,0,0,10,71,6.2,0
UgzLhe9xCpx8FwS4oCV4AaABAg,nisha ji thankyou ever tried bahar outer layer mota ban jatahai ache se crisp nahi hota kuch jagah se,1,3,0,0,19,101,4.368421053,0
UgwocDUe__Yeh_7mIz14AaABAg,maaaaa apke haathon ka khana lajawab hai   ,4,0,0,0,10,43,4.857142857,0
UgzQLY8b0OkmM7JieQd4AaABAg,yummy ,2,1,0,0,2,6,5,0
UgyHax3vOD7JaY2Nw0N4AaABAg,aapka show tv mein bhi aata hai nahi dish batate ho banana nice achi banate ho aap,6,2,1,0,17,82,3.882352941,0
Ugx_UlVtGGroKlVI9bR4AaABAg,very nice yummy,2,0,0,0,3,15,4.333333333,0
UgzWj1zJcsOv4H_6NqF4AaABAg,nice,3,0,0,0,1,4,4,0
Ugy6TINF-vCAwqGEbct4AaABAg,wawww mam aap bhottt ashi achiiii dishes banate ho or yummmyyyy bhi or ashe se smjhate bhi ho thnxxx mam ,5,0,0,0,21,105,4.25,0
UgwOIJayfNm6RBuO0uV4AaABAg,samoosa shakt q ho jate ha plz reply,7,0,0,0,8,36,3.625,0
Ugysc2V-j8ycDH7H-B14AaABAg,samoa ,6,0,0,0,2,6,5,0
UgzDt0eSMjCvBSrEwWV4AaABAg,nice  mam exactly video shows best cook,5,4,0,0,8,39,4.571428571,0
UgyTH5ei3eYVgc6wdAJ4AaABAg,awesumsuch great tips share aunty  thankyou n u r best ,5,2,0,0,12,55,4.4,0
UgzpYBAGAebpPvo9SZp4AaABAg,wonderful,3,0,0,0,1,9,9,0
Ugx7Lt-t3qUSPUz4HQV4AaABAg,indian kitchen queen,4,0,0,0,3,20,6,0
UgwGXiv1G3ks9Yn-9Sd4AaABAg,i make samosas looking video vas good,2,2,1,0,7,37,4.428571429,0
UgzIZeOPIV2Y6BEekEd4AaABAg,kya hum samose raat filling bharkr fridge rak sakte he dusre din fry kr skte kya plz rply,7,4,0,0,18,89,4,0
UgwbpZbK3XCa5JOAtHZ4AaABAg,thanks mam,1,0,0,0,2,10,4.5,0
UgzPYmhtvbRaNKIZtTl4AaABAg,very useful recipe,2,0,0,0,3,18,5.333333333,0
UgydwIjvAa0Eb4bJPxV4AaABAg,mam aapki recipe bhut achhi bani mene try kiya mere samose jese nahi bane soft ho gai,6,2,0,0,17,85,4.058823529,0
UgzWsKtdvyjdYsdiN7N4AaABAg,hay i new subscriber,6,1,1,0,4,20,4.25,0
UgxJwqEkQFAkITQGAD54AaABAg,nice video,3,0,0,0,2,10,4.5,0
UgxTVntfmwpDaaf9-XZ4AaABAg,its tasty easy,2,2,0,0,3,14,4,0
UgwC2_H8eq-ZSPnL1Yl4AaABAg,tasty ,2,0,0,0,2,6,5,0
UgxWZbSBgsbHsAqDolB4AaABAg,thanks mam aap spai bnati hor ache smjjati h,5,4,0,0,9,44,4,0
UgylOLLropopbILQkZV4AaABAg,hlo mammaine b bnaye samose vase toh ache bn gye lekin bajar k jaise krare nhi bne,6,1,0,0,17,82,3.882352941,0
UgxosUBee_VsDrwwHIx4AaABAg,i love samosa,6,0,1,0,3,13,3.666666667,0
UgwCfwai7huRe0uhdDp4AaABAg,awwww nice samosy mam ap best ho thnks sharing recipe ,5,4,0,0,11,54,4.4,0
UgxvhCdfZGjDad7ZjiJ4AaABAg,i love samosa thanks uploading video nisha mam ,1,2,1,0,9,47,4.875,0
UgxQ5SNq1fSM3-McSTB4AaABAg,waw nice n simple method my fav dish thx mam will surely make,5,0,0,0,13,61,3.769230769,0
UgxMNBAyQbtVuU7tYZh4AaABAg,namaskar kia ora new zealand  i truly love channel recipes authentic beautifully explained english subtitles bless heart thank much with love    ,5,9,1,0,26,145,5.714285714,0
UgxiGxljUhAr9C51CaR4AaABAg,only aloo bana lu aur nimaa thankyou aap har baat reply karte ho,1,1,0,0,13,64,4,0
UgxAljv8bGBduCydn0B4AaABAg,nimaa season green peas nhi mitle kya skip kar du,7,2,0,0,10,49,4,0
UgzFH4OcXPiNfr8vlPN4AaABAg,nice mam,3,1,0,0,2,8,3.5,0
UgzxbWlzuWaIdrylowN4AaABAg,i made yummy,2,1,1,0,3,12,3.333333333,0
UgyJuRiANNIzbpOzEhB4AaABAg,man use anything else place mainda wheat flour,7,4,0,0,8,46,4.875,0
UgwNlnXQyPpobKkJwD14AaABAg,thank mam,1,1,0,0,2,9,4,0
UgyBukTX0WTSPYwCN0x4AaABAg,nice,3,0,0,0,1,4,4,0
UgyKPg5I1zAaaF486RB4AaABAg,nice,3,0,0,0,1,4,4,0
UgzlvEA7xO8Y9jrafst4AaABAg,very tasty food,2,0,0,0,3,15,4.333333333,0
UgwMzFZ3uATc-WscDlJ4AaABAg,mtr ubli huyi h ya bina ubli huyi mem,7,0,0,0,9,37,3.222222222,0
UgzLpTURad5LKatyx4Z4AaABAg,i love samosa,6,0,1,0,3,13,3.666666667,0
UgyHGamznwzzelN_Cd94AaABAg,nice mam,3,0,0,0,2,8,3.5,0
UgwYrCjWUAneV2VFjc54AaABAg,mene bhi recepi ko dekh kr bnaye mene mere pati ko khilaye us smay mere pati mujhse naraj smose khate hi unki narajgi khatam thnss mam,1,7,0,0,26,134,4.192307692,0
UgzVvCJnghCFpw9t1Ql4AaABAg,maida gudne ke liye tel liya hain,6,0,0,0,7,33,3.857142857,0
UgyrHBtCRmfll8uvohV4AaABAg,tumse acha hum banainge channel allowed india,5,3,0,0,7,45,5.571428571,0
UgzKP-FYNW0XC5YmsTZ4AaABAg,thanks nisha ji,1,0,0,0,3,15,4.333333333,0
UgzpNfp10N0m-P8xZTp4AaABAg,mam agr hm morning fill krke rkh de aur evening fry kre khrab ho jayenge,7,3,0,0,15,72,3.866666667,0
UgyvPAnn_RV5sfpKj154AaABAg,wah kya jadu h aapke hatho,4,1,0,0,6,26,3.5,0
UgyDAY1QgbiPAmu_FSB4AaABAg,your recepies really easy instant ,2,3,0,0,6,34,5.8,0
Ugz3_vQhyfrs5KpfXlZ4AaABAg,nice,3,0,0,0,1,4,4,0
UgxM7tZAJnu4o2_27Rd4AaABAg,summar matar nhi h kya dalenge uski jagah ,7,2,0,0,9,42,4.25,0
Ugx9UzEDnW2pdjwkHNt4AaABAg,nice mam,3,1,0,0,2,8,3.5,0
UgyVWWWpqtuPM--sTqJ4AaABAg,nisha ji kaju ki jagah lehsun daalte behter hota,6,2,0,0,9,48,4.444444444,0
UgwMwSG46tUeJJHtqbV4AaABAg,wow aaj mai bnaungi samoseylove u mam,6,0,0,0,7,37,4.428571429,0
UgxG74xFkOrWv0L94I54AaABAg,maam apki sabhi recipe itni acchi tarah se btai hai really love n thanksi tried many ,5,3,0,0,17,85,4.3125,0
UgwwEUjKfKjWDGIf_QF4AaABAg,sorry mam,6,0,0,0,2,9,4,0
UgzJE33TWHEDiylRaFN4AaABAg,bhot mast video tha mamy tyyyy,3,0,0,0,6,30,4.166666667,0
UgyH7IfD50fN6GppIP54AaABAg,nisha ji  kg maida mein kitna ghee daalein ki wo achhe se bne,7,0,0,0,14,61,3.692307692,0
UgwbpaXknHo8uR1gx8J4AaABAg,nisha ji aap bahut achha khana bnati ho thanku much ,1,1,0,0,11,52,4.2,0
Ugwn2LO1XUQptMBDBxh4AaABAg,please make recipe mewa bites like haldirams,6,3,0,0,7,44,5.428571429,0
UgyNIpDZSWtzFNsgamp4AaABAg,hello mam samosa ka moyan sarso ka oil use kar sakte hain kya ya gee compulsory hai or samosa sarso ke oil tal sakte hai kya,7,2,0,0,26,124,3.807692308,0
UgyugKVnjUMt1zGukqZ4AaABAg,i love indian food,6,0,1,0,4,18,3.75,0
UgwEPlFahcEBpda-oX14AaABAg,hello mam necessary add mango powder,7,3,0,0,6,36,5.166666667,0
UgzaiLeoNCDZrCnTIqR4AaABAg,best cook youtube,4,1,0,0,3,17,5,0
UgwH-m50442OR8mg0pt4AaABAg,super,3,0,0,0,1,5,5,0
UgxMOUm4ssNVBUObFGN4AaABAg,nice mam,3,1,0,0,2,8,3.5,0
UgxlAqpOwkaCalSep1d4AaABAg,soo yummy,2,0,0,0,2,9,4,0
UgxXKdu7SLVlOkyTh2B4AaABAg,aaj se hi banyenge,6,2,0,0,4,18,3.75,0
UgxxL0gkF7sX1Qdzaed4AaABAg,i love samosa mai bhi ese try karugi thanks ji,1,0,1,0,10,46,3.7,0
Ugydf4SewajXJOSfGs14AaABAg,thanks,1,0,0,0,1,6,6,0
UgwbT0tdbcrCJMXzAqZ4AaABAg,nce samose i made itits vry tsty,2,0,1,0,7,32,3.714285714,0
UgzaviPXxHU1uWsceR94AaABAg,nice,3,1,0,0,1,4,4,0
UgyuIojQ1ppiV8ReroZ4AaABAg,kuch aalag bi banao na,6,0,0,0,5,22,3.6,0
UgzgOvIEWe0NjR_vobd4AaABAg,nice,3,1,0,0,1,4,4,0
Ugy0HJVmrF6t5vK6UWF4AaABAg,nice mam,3,0,0,0,2,8,3.5,0
UgxjXWXdi4NPZ5r6rCV4AaABAg,very nice thankyou mam,5,0,0,0,4,22,4.75,0
UgwXgshvCTQAxr3iDNh4AaABAg,superb samosa,2,0,0,0,2,13,6,0
UgxdMc8A_7sBziNWgtJ4AaABAg,hello mam  i going make tomorrow kya stuffing karke raatko fridge rakhke subah fry karu taste kharab hoga kya sahi banege,7,6,1,0,22,121,4.761904762,0
Ugx-_AHCEhVKqaSAYxt4AaABAg,jitni tarif karo kam h,4,0,0,0,5,22,3.6,0
UgzSB7ASItiMoPfhlIl4AaABAg,wheat maidha,6,1,0,0,2,12,5.5,0
Ugzsx2RhT7bu7dwo0Hl4AaABAg,mam oil ka meon b dal skte h kyaa,7,0,0,0,9,33,2.777777778,0
UgzAgOh1Stb84ASFs5R4AaABAg,aapki recipe bahut achi aur easy hoti hai thanks nisha mam,5,0,0,0,11,58,4.363636364,0
UgzytAWvFVj0Aj1f1Op4AaABAg,i love mami want meet mamu r fabulousu r like mummalove lot,4,5,1,0,12,59,4,0
Ugw1lBJIM4PruIm17Gh4AaABAg,very nice,3,0,0,0,2,9,4,0
UgzwhPI5yHVVv95Ft-54AaABAg,hi maam maine bhi try kiya bahut acche samose bane h,2,2,0,0,11,52,3.818181818,0
UgyjsgorypMM66_QkYN4AaABAg,good,3,1,0,0,1,4,4,0
UgyVuTOXspKpROwWBOV4AaABAg,bohat badiya samose haimaine bar banae bohat achche bane bilkul market jaise samose thank much sharing recipe us ,1,7,0,0,19,113,5.277777778,0
UgxvjofCs3nDr_7xztV4AaABAg,very nice mam,3,0,0,0,3,13,3.666666667,0
Ugxu7gWrRq-RQMWfWAh4AaABAg,aloo cut karke samose ki stuffing karke recepie share kijiye plz,6,0,0,0,11,64,4.909090909,0
Ugx4U60QSr0CWa7iQbN4AaABAg,wow,3,0,0,0,1,3,3,0
Ugw39jkwDWdLK7SIQWN4AaABAg,i like,6,1,1,0,2,6,2.5,0
UgzUaBqrh_aRWVE_HI94AaABAg,nisha mam aaj maine samose bnya h bhaut acche bne h first time make thank you,1,1,0,0,16,77,3.875,0
UgwgJJBDnQ6Dca83tT54AaABAg,verry nice mam,3,0,0,0,3,14,4,0
UgwwFsxe-bUec_xW-vp4AaABAg,nice,3,0,0,0,1,4,4,0
UgwKwNJ4eLzUQTmJRJF4AaABAg,nice recipe,2,0,0,0,2,11,5,0
UgwsO1iGE8G_gdtQcpt4AaABAg,nice,3,0,0,0,1,4,4,0
Ugx7-22ITvz7WDyfLy14AaABAg,supar yummy mem,2,0,0,0,3,15,4.333333333,0
UgyoxiuymqVQm0nit8N4AaABAg,chola banana sikhyaplease,6,0,0,0,3,25,7.666666667,0
UgwGBu-yV0Qsuvl8cQJ4AaABAg,attached hai ya maida,6,0,0,0,4,21,4.5,0
UgyT4gFzvk7JbHN8k0Z4AaABAg,low quality video,3,0,0,0,3,17,5,0
UgyRgSC6hqlrkhNC50l4AaABAg,high ya low flame rakhni h,7,0,0,0,6,26,3.5,0
UgyoOacgVrwHwNQ-CNp4AaABAg,nisha mam i tried recipe step step came really well no bubbles tastes awesome thank much genius,5,14,1,0,17,95,4.647058824,0
UgzR9IOgdwCpAA7hRF14AaABAg,etna kyo atka,6,0,0,0,3,13,3.666666667,0
Ugz21XmuIDz5oKdZ7N94AaABAg,chatpte,6,0,0,0,1,7,7,0
UgwCEy6lDLfoP3Vlvm94AaABAg,samosa ka layer crisp banane ke liye kya karte hai,7,0,0,0,10,50,4.1,0
UgyCDIPyyvoJ9golL_Z4AaABAg,nice mam,3,0,0,0,2,8,3.5,0
Ugx7J_-EFzSLPYdtL7R4AaABAg,mam apaki recipe nice easy,2,4,0,0,5,26,4.4,0
UgwJxU1KQrOPKTLSvuV4AaABAg,meri mom banane ke liye soch rahi hain thank much,1,2,0,0,10,49,4,0
Ugzx-eBO6B25_dhqiMB4AaABAg,nice,3,0,0,0,1,4,4,0
UgzZE4NxomPZ8b8pp3V4AaABAg,nmskar aap ke trike se bnaya smose jada hard bne kyo  answer fast plz,7,3,0,0,15,69,3.928571429,0
Ugxa_BkYSL4v0E-mOOp4AaABAg,its advisable ghee oil used together,7,5,0,0,6,36,5.166666667,0
UgwLT9KRgHlzEFwvJ0x4AaABAg,mam u plz share recipe malai paneer samosa,6,3,0,0,8,42,4.375,0
Ugz5nPqPFfviW-ck3-V4AaABAg,crispy tasty ,2,1,0,0,3,13,5.5,0
Ugxl816qvk_IJJ_DO754AaABAg,nice video,3,0,0,0,2,10,4.5,0
Ugw1XMEaZojdkY9TAzd4AaABAg,maide ke alava suji se bhi cripsy ho sakte hai kya samose,6,0,0,0,12,57,3.833333333,0
Ugxdndc0rk3Umu-unJN4AaABAg,wow tasty samosa like it like tips too thank you,5,2,0,0,10,48,3.9,0
Ugysebg0G4wr0z7fG5R4AaABAg,amazing,3,0,0,0,1,7,7,0
UgyHGAUyt1rNZ6c0nFp4AaABAg,nice repie,2,0,0,0,2,10,4.5,0
UgzOfnltvq1SeVEgRQ94AaABAg, people ke liye samosa banane ho kitne allo kitna atta kitne mutter le sakte hai,7,2,0,0,16,80,4.333333333,0
Ugxvm4P_93M9YVP0JVV4AaABAg,atte nai ajwain nahi dali apne jo ki zarori hoti hai digestion k liye,6,0,0,0,14,69,4,0
UgxIItd21pyNs7ynAqt4AaABAg,aap apana recipe online sell bhi kiya kariye mam,6,0,0,0,9,48,4.444444444,0
UgwrR8kVG_-OHJw-dkZ4AaABAg,aapka recipes jhoota hota hai,6,0,0,0,5,29,5,0
UgwVmcSfcFVFr0gNxGN4AaABAg,hme apki bnai hui recipe bahut jyada pasnd h,2,0,0,0,9,44,4,0
UgyoDtOQK7NrU5tX6Sx4AaABAg,samose mai kismish ,6,0,0,0,4,19,5.333333333,0
Ugwt85RDqMmn8SxUwy94AaABAg,thank much mam,1,2,0,0,3,14,4,0
UgwfE6YLXnkKgVGYwCt4AaABAg,mam aap kitne aasani se samjhati ho nice recipes ilove,5,2,0,0,10,54,4.5,0
UgwjF4zZ86Z3SQt5Hs14AaABAg,congratulations  million subscribe,6,1,0,0,4,34,10.33333333,0
Ugw0LR5iGkbhmAlpwth4AaABAg,nice,3,0,0,0,1,4,4,0
UgwEuLRCyj0pbcXzaK14AaABAg,mam mene aaj samose bnaye h mere samose k uper bubble aa gye nd soft bne h mujse kya galati huyi,7,1,0,0,21,96,3.619047619,0
Ugwut6rStI73LPGm49B4AaABAg,i love samosas taste nice,2,4,1,0,5,25,4.2,0
UgyXV506dW2R96oAUbZ4AaABAg,crispy snacks mam thanks,1,0,0,0,4,24,5.25,0
Ugw3-U5LCQDqKk8njmV4AaABAg,madhulika ji onion samosa recipe bathaenge please,6,0,0,0,7,49,6.142857143,0
UgyjebTj72aSc5JRqn94AaABAg,nice,3,0,0,0,1,4,4,0
Ugwi9tw6XzShpZgICxt4AaABAg,maam sweet person,4,2,0,0,3,17,5,0
UgyT-CJlTXgjMNXwV4V4AaABAg,so tasty,2,0,0,0,2,8,3.5,0
UgwOVkZWHo9EVR4lhUd4AaABAg,thanks i love u good chef,4,2,1,0,6,25,3.333333333,0
Ugw7BV10Wbj11X8V_I14AaABAg,good,3,0,0,0,1,4,4,0
UgxHN8-X8gSHyvkvJfB4AaABAg,tasty samosas,2,0,0,0,2,13,6,0
Ugz1NYECVs5i2Zafjq54AaABAg,nice,3,0,0,0,1,4,4,0
UgxWRNog5qvWj_luk1R4AaABAg,alo ublete time matar bhi ubal sakte hai kya,7,0,0,0,9,44,4,0
UgzNJEAkt_zSqz7BEiR4AaABAg,samosa main oil konsa use kiya hai,7,0,0,0,7,34,4,0
UgwCtY6OVsGCVAk5qRp4AaABAg,i love mam u awesome,4,3,1,0,5,20,3.2,0
UgyweEgSjA7O0rNRDOZ4AaABAg,mam add refined instead ghee,7,3,0,0,5,28,4.8,0
Ugy8dsiVmOq2BYiFbzx4AaABAg,awesome,3,0,0,0,1,7,7,0
UgwBb5OItpncCVpUvGt4AaABAg,mera bhi samosa accha bana hai,2,0,0,0,6,30,4.166666667,0
UgyggFqD9YmA0n7DhrR4AaABAg,nice mam,3,1,0,0,2,8,3.5,0
Ugwb4lK1CZCvUq5OFyt4AaABAg,very tasty ,2,0,0,0,3,11,4.5,0
UgyJWDlydFWTZUlMGoh4AaABAg,mam daalda ghee dal skte hai maida,7,1,0,0,7,34,4,0
UgzS7mm-uZNhfnMVMLB4AaABAg,didi aap mere jaisa ho main bhi tikha nehin pasand karte samosa bohut acha hua l love much ,6,2,0,0,19,91,4.055555556,0
UgwPjdV5f_eMH1rTvAx4AaABAg,good recipe,2,0,0,0,2,11,5,0
UgxtYF9vfSkGhUSMoN54AaABAg,nice resipiz,2,1,0,0,2,12,5.5,0
Ugw4sanMj0O1IYrNSBB4AaABAg,hi mam kya hum maida aate garam ghee mila sakteyh kya,7,2,0,0,11,53,3.909090909,0
Ugy6JFD_Sj_hWt4irP14AaABAg,thank u ur recipenisha madhulikha,1,1,0,0,5,33,5.8,0
Ugz1O1ZAh3kvUHT9CT94AaABAg,welcome nisha,6,0,0,0,2,13,6,0
UgwLvvZaUbUkYvsjimB4AaABAg,samosa banaunga,6,0,0,0,2,15,7,0
UgxUvg3qgjOr4S7NX_F4AaABAg,beautiful voice beautifully explained many thanks keep great work,4,3,0,0,9,65,6.333333333,0
Ugzg8nNSo_4SihJGMz54AaABAg,nice,3,1,0,0,1,4,4,0
UgwI3EHEUtisM6mJVa14AaABAg,aapki har recipe bhut achhi lagti hai mam,4,0,0,0,8,41,4.25,0
UgzwpxWhnZaGp804d3F4AaABAg,very good,3,0,0,0,2,9,4,0
UgwHCuFtu-DHZ5BxQEd4AaABAg,thanks mam start kar rahi hu aab samose banana,1,1,0,0,9,46,4.222222222,0
UgyXt4c-pZDEKQY6NOR4AaABAg,welcomee nisha,6,0,0,0,2,14,6.5,0
UgyFy_ib76aVr-iS0IN4AaABAg,nice nisha madulika,3,0,0,0,3,19,5.666666667,0
UgwS582v0mPQjLl50DR4AaABAg,very beautifull samose,2,0,0,0,3,22,6.666666667,0
UgwXzJ50p_DPzuhHYg14AaABAg,i love somsa,6,0,1,0,3,12,3.333333333,0
Ugwni5hroqid9yjC3U94AaABAg,delicious,2,0,0,0,1,9,9,0
UgwAsM_9m1acWtH3JGp4AaABAg,mam kya hum ghee ki jagha par cooking oil use kar sakte hain kya,7,0,0,0,14,64,3.642857143,0
UgxywJRT7IQkL5OXMTh4AaABAg,good easy recipe,2,1,0,0,3,16,4.666666667,0
UgylDhh0K7yt_CLOMRp4AaABAg,hi madam aap bahut acha baath karthe hain love it sure i try like this thanku ,1,1,1,0,17,78,3.875,0
Ugw_Vc6pkDozwfF_LVZ4AaABAg,i kned atta usual i extra remaining atta now can i store it ,7,7,3,0,14,60,3.615384615,0
UgwY7E0j3UIM0fftixd4AaABAg,thank,1,1,0,0,1,5,5,0
UgwjGb7-jI0BihmVIJR4AaABAg,atta ke nahi bane ge kya,7,0,0,0,6,24,3.166666667,0
UgzVC5AtPvsNVGR7Cst4AaABAg,mam samose k liye aata kesa lgana h jyada soft ya tight,7,0,0,0,12,55,3.666666667,0
